,Unnamed: 0,Rank,Game,Year,Hours_watched,Avg_viewers,Total
3229,3229,30,Call of Duty: Black Ops III,2017,2182412,2937,101088073.31792398
3230,3230,31,Rocket League,2017,2113820,2844,94810585.04568
3231,3231,32,NBA 2K17,2017,1970053,2651,82365790.24281299
3232,3232,33,Arma 3,2017,1846414,2485,72362691.05709
3233,3233,34,Black Desert Online,2017,1790267,2409,68016430.764513
3234,3234,35,Gwent: The Witcher Card Game,2017,1697470,2284,61144505.76108
3235,3235,36,Mario Kart 8,2017,1683308,2265,60129975.31002001
3236,3236,37,Dark Souls III,2017,1634662,2200,56716559.6844
3237,3237,38,Casino_old,2017,1592551,2143,53823849.06240299
3238,3238,39,Path of Exile,2017,1545888,2080,50710815.26784
3239,3239,40,The Surge,2017,1425920,1919,43154825.71008
3240,3240,41,Mister Rogers' Neighborhood,2017,1394865,1877,41291026.672455005
3241,3241,42,Dead Cells,2017,1384590,1863,40681155.24207
3242,3242,43,Quake Champions,2017,1352408,1820,38818464.35376
3243,3243,44,Rust,2017,1311930,1765,36518640.77295
3244,3244,45,Outlast 2,2017,1194157,1607,30264711.425529
3245,3245,46,Shadowverse,2017,1170501,1575,29074454.751825
3246,3246,47,For Honor,2017,1164603,1567,28781016.781671
3247,3247,48,Super Smash Bros. Melee,2017,1123276,1511,26767645.737756
3248,3248,49,Call of Duty: Infinite Warfare,2017,1081092,1455,24807607.31106
3249,3249,50,Super Smash Bros. for Wii U,2017,1069225,1439,24265493.616525
3250,3250,51,ARK: Survival Evolved,2017,1042114,1402,23042122.211388
3251,3251,52,Worlds Adrift,2017,983431,1323,20519320.268223
3252,3252,53,Super Mario Maker,2017,944927,1271,18941005.964307
3253,3253,54,Warcraft III,2017,927665,1248,18258495.48432
3254,3254,55,Music,2017,910926,1226,17612978.297796
3255,3255,56,Diablo III,2017,879495,1183,16408820.008035002
3256,3256,57,The Legend of Zelda: Breath of the Wild,2017,861775,1159,15752031.035475
3257,3257,58,Paladins,2017,844610,1136,15131911.13616
3258,3258,59,Persona 5,2017,843215,1134,15080321.82951
3259,3259,60,The Elder Scrolls Online,2017,823334,1108,14387158.969512004
3260,3260,61,Pok<U+00E9>mon Sun/Moon,2017,821082,1105,14308959.06531
3261,3261,62,Paragon,2017,813063,1094,14028161.330862002
3262,3262,63,Halo 5: Guardians,2017,805816,1084,13776040.163424
3263,3263,64,Tibia,2017,788118,1060,13175173.51668
3264,3264,65,Little Nightmares,2017,777273,1046,12822257.617218
3265,3265,66,Call of Duty: Modern Warfare Remastered,2017,775583,1043,12757683.431199
3266,3266,67,NieR: Automata,2017,771318,1038,12626705.512764
3267,3267,68,Destiny 2,2017,765060,1029,12415668.33654
3268,3268,69,Dungeons & Dragons,2017,745228,1002,11776496.769575998
3269,3269,70,Diablo II: Lord of Destruction,2017,721459,971,11048164.122219
3270,3270,71,Gears of War 4,2017,708303,953,10645626.222189
3271,3271,72,The Binding of Isaac: Afterbirth,2017,702122,944,10453068.762528
3272,3272,73,Borderlands 2,2017,701663,944,10446235.251312
3273,3273,74,Battlefield 1,2017,697543,938,10318891.712513998
3274,3274,75,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,666331,896,9415800.756096
3275,3275,76,Retro,2017,642712,865,8767822.47348
3276,3276,77,Bloodborne,2017,642483,864,8754565.875551999
3277,3277,78,Factorio,2017,634156,853,8531086.957428
3278,3278,79,The Legend of Zelda: Ocarina of Time,2017,619544,833,8139100.077192
3279,3279,80,Summoners War: Sky Arena,2017,612267,824,7956595.794168
3280,3280,81,World of Warships,2017,608554,819,7860356.704746
3281,3281,82,Call of Duty: Black Ops II,2017,581785,783,7184284.357005
3282,3282,83,Forts,2017,578956,779,7112827.044203999
3283,3283,84,The Legend of Zelda: A Link to the Past,2017,560312,754,6662857.136208
3284,3284,85,Tom Clancy's The Division,2017,533961,718,6046349.032458
3285,3285,86,FINAL FANTASY XIV Online,2017,533590,718,6042147.9850200005
3286,3286,87,Madden NFL 17,2017,526584,708,5879767.434912
3287,3287,88,Metin2,2017,521627,702,5775058.750734
3288,3288,89,Oxygen Not Included,2017,517393,696,5679224.282088
3289,3289,90,osu!,2017,510029,686,5517955.808274001
3290,3290,91,Cities: Skylines,2017,505035,679,5408171.842815
3291,3291,92,Dark Souls,2017,500159,673,5308629.107397
3292,3292,93,DayZ,2017,479079,644,4865777.361396
3293,3293,94,TrackMania 2: Stadium,2017,456458,614,4420062.658452
3294,3294,95,Final Fantasy XIV: Heavensward,2017,450588,606,4306371.348888
3295,3295,96,Euro Truck Simulator 2,2017,444447,598,4191605.434926
3296,3296,97,Domina,2017,435982,586,4029261.063492
3297,3297,98,"Warhammer 40,000: Dawn of War III",2017,426220,573,3851657.65026
3298,3298,99,Warframe,2017,424764,571,3825102.188124
3299,3299,100,Darkest Dungeon,2017,415801,559,3665697.0421890006
3300,3300,101,The Witcher 3: Wild Hunt,2017,412377,555,3609496.705185
3301,3301,102,Super Mario 64,2017,411839,554,3598292.529426
3302,3302,103,7 Days to Die,2017,405540,545,3485695.3803000003
3303,3303,104,Immortal Redneck,2017,402083,541,3430616.787213
3304,3304,105,Blade & Soul,2017,398602,536,3369484.748112
3305,3305,106,RimWorld,2017,392348,528,3267116.3226240003
3306,3306,107,Guilty Gear Xrd Rev 2,2017,390011,524,3223052.4640440005
3307,3307,108,The Elder Scrolls V: Skyrim,2017,374689,504,2978246.9903760003
3308,3308,109,Deceit,2017,367838,495,2871580.6835099994
3309,3309,110,Games + Demos,2017,367008,493,2853525.001824
3310,3310,111,Nioh,2017,357014,480,2702624.54112
3311,3311,112,Guild Wars 2,2017,356214,479,2690950.626126
3312,3312,113,Vainglory,2017,327075,440,2269651.923
3313,3313,114,Clash of Clans,2017,321375,432,2189551.014
3314,3314,115,StarCraft: Brood War,2017,317004,426,2129774.255784
3315,3315,116,Dark Souls II,2017,316643,426,2127348.896778
3316,3316,117,Forza Horizon 3,2017,312932,421,2077740.490812
3317,3317,118,FTL: Faster Than Light,2017,304355,409,1963192.926345
3318,3318,119,Fallout 4,2017,301822,406,1932574.113372
3319,3319,120,NBA Playgrounds,2017,299213,402,1896993.065646
3320,3320,121,EVE Online,2017,295512,397,1850226.341544
3321,3321,122,Football Manager 2017,2017,292363,393,1812066.7510890004
3322,3322,123,Golf It!,2017,286553,385,1739902.534755
3323,3323,124,MLB The Show 17,2017,283954,382,1710687.119988
3324,3324,125,What Remains of Edith Finch,2017,280354,377,1666891.526118
3325,3325,126,Age of Empires II,2017,270873,364,1554985.4622119998
3326,3326,127,Kingdom Hearts HD 1.5 + 2.5 ReMIX,2017,266213,358,1503043.3898339998
3327,3327,128,Star Trek: Bridge Crew,2017,263211,354,1469489.641074
3328,3328,129,Tekken 7: Fated Retribution,2017,259581,349,1428754.330899
3329,3329,130,Terraria,2017,257454,346,1404866.233764
3330,3330,131,Garry's Mod,2017,255029,343,1379567.389137
3331,3331,132,Hollow Knight,2017,253559,341,1363617.735249
3332,3332,133,The Sims 4,2017,248257,334,1307697.223098
3333,3333,134,Super Senso,2017,245913,330,1279836.9945899998
3334,3334,135,Europa Universalis IV,2017,242132,325,1241065.7259
3335,3335,136,Dark Souls II: Scholar of the First Sin,2017,240002,323,1222578.108066
3336,3336,137,Heroes of Newerth,2017,234961,316,1170960.098196
3337,3337,138,Farming Simulator 17,2017,234841,316,1170362.061876
3338,3338,139,XCOM 2,2017,231097,311,1133480.174757
3339,3339,140,Battle Brothers,2017,230697,310,1127879.93997
3340,3340,141,M.U.G.E.N,2017,227444,306,1097627.913144
3341,3341,142,Social Eating,2017,225027,302,1071768.046734
3342,3342,143,Jackbox Party Packs,2017,222952,300,1054852.7976
3343,3343,144,War Thunder,2017,219070,294,1015756.17318
3344,3344,145,Mass Effect: Andromeda,2017,218641,294,1013767.040034
3345,3345,146,MapleStory,2017,216734,291,994670.5669739998
3346,3346,147,Resident Evil 7 biohazard,2017,215179,289,980746.934601
3347,3347,148,Sid Meier's Civilization V,2017,214615,288,974791.63152
3348,3348,149,Stardew Valley,2017,203627,274,879923.988258
3349,3349,150,Mass Effect 3,2017,203341,273,875481.218703
3350,3350,151,Vanquish,2017,202305,272,867830.18616
3351,3351,152,The Long Journey Home,2017,200259,269,849578.5813410002
3352,3352,153,Roblox,2017,199747,268,844256.263116
3353,3353,154,Squad,2017,198795,267,837097.3173150001
3354,3354,155,Microsoft Flight Simulator X,2017,194846,262,805104.061692
3355,3355,156,Old Spice Games,2017,191904,258,780841.6398720001
3356,3356,157,Kantai Collection,2017,191378,257,775683.1665660001
3357,3357,158,Star Wars: The Old Republic,2017,190858,256,770565.508608
3358,3358,159,Mad Max,2017,185738,249,729389.225502
3359,3359,160,Cat Goes Fishing,2017,185088,249,726836.689152
3360,3360,161,Chess,2017,182305,245,704407.377975
3361,3361,162,PAYDAY 2,2017,181864,244,699835.223136
3362,3362,163,Yakuza 0,2017,181438,244,698195.922312
3363,3363,164,Barbie and The Magic of Pegasus,2017,180582,243,692053.969446
3364,3364,165,Tropico 5,2017,179152,241,680922.892272
3365,3365,166,Prime World,2017,171913,231,626296.422213
3366,3366,167,Kerbal Space Program,2017,170645,229,616294.485555
3367,3367,168,Golf With Your Friends,2017,169530,228,609593.9396400001
3368,3368,169,Rising Storm 2: Vietnam,2017,169331,227,606207.8586270001
3369,3369,170,Team Fortress 2,2017,167514,225,594419.24115
3370,3370,171,The Infectious Madness of Doctor Dekker,2017,162777,219,562207.178673
3371,3371,172,Sid Meier's Civilization VI,2017,161710,217,553421.26497
3372,3372,173,Escape From Tarkov,2017,160165,215,543081.876225
3373,3373,174,Tekken 7,2017,159470,214,538210.2931799999
3374,3374,175,Heroes of Might and Magic III: The Shadow of Death,2017,159296,214,537623.044224
3375,3375,176,Yu-Gi-Oh! Duel Links,2017,158191,212,528904.015332
3376,3376,177,Final Fantasy IX,2017,157502,211,524116.412862
3377,3377,178,Twitch Plays,2017,154802,208,507807.527136
3378,3378,179,RiME,2017,154168,207,503296.390296
3379,3379,180,Girls' Frontline,2017,153630,206,499117.13838
3380,3380,181,Dofus,2017,152876,205,494256.51618
3381,3381,182,theHunter: Call of the Wild,2017,151758,204,488248.5852719999
3382,3382,183,Subnautica,2017,151201,203,484071.967113
3383,3383,184,Pok<U+00E9>mon Trading Card Game Online,2017,150852,203,482954.639076
3384,3384,185,Star Citizen,2017,150538,202,479575.229196
3385,3385,186,Elite: Dangerous,2017,148688,200,468991.6896
3386,3386,187,The Last of Us,2017,146048,196,451451.3095680001
3387,3387,188,Stellaris,2017,145545,195,447601.08802500006
3388,3388,189,Strafe,2017,145468,195,447364.28646
3389,3389,190,The Legend of Zelda: Majora's Mask,2017,144143,194,441016.175082
3390,3390,191,Metal Gear Solid V: The Phantom Pain,2017,139692,188,414179.516016
3391,3391,192,Battlerite,2017,139312,187,410855.746224
3392,3392,193,Horizon Zero Dawn,2017,137469,185,401084.365815
3393,3393,194,Use Your Words,2017,137012,184,397590.19036800007
3394,3394,195,Fire Emblem Echoes: Shadows of Valentia,2017,136861,184,397152.00890399993
3395,3395,196,Don't Starve Together,2017,134829,181,384876.256779
3396,3396,197,Ben and Ed - Blood Party,2017,133973,180,380319.87294
3397,3397,198,Super Mario RPG: Legend of the Seven Stars,2017,131693,177,367616.663631
3398,3398,199,Super Mario Bros. 3,2017,130227,175,359416.75297499995
3399,3399,200,The Walking Dead: A New Frontier,2017,130083,175,359019.323775
3400,3400,1,League of Legends,2017,84467396,117478,156496591045.47903
3401,3401,2,PLAYERUNKNOWN'S BATTLEGROUNDS,2017,45650866,63492,45711688109.59951
3402,3402,3,Dota 2,2017,41458911,57661,37701557515.55384
3403,3403,4,Hearthstone,2017,28109979,39095,17331692309.037853
3404,3404,5,Overwatch,2017,22749333,31640,11351790680.70852
3405,3405,6,Counter-Strike: Global Offensive,2017,21829455,30360,10452108084.6798
3406,3406,7,E3 2017,2017,14332396,19933,4505579919.759829
3407,3407,8,Grand Theft Auto V,2017,13928987,19372,4255525773.642444
3408,3408,9,IRL,2017,13084778,18198,3755339895.783924
3409,3409,10,World of Warcraft,2017,10237012,14237,2298533983.679724
3410,3410,11,Friday the 13th: The Game,2017,8015246,11147,1409074932.6919022
3411,3411,12,Heroes of the Storm,2017,7514421,10451,1238547315.959541
3412,3412,13,RuneScape,2017,6740141,9374,996444611.026914
3413,3413,14,FIFA 17,2017,6450227,8971,912588700.7825072
3414,3414,15,Tekken 7,2017,6297513,8758,869827722.9464339
3415,3415,16,Black Desert Online,2017,5757755,8008,727170877.2728399
3416,3416,17,Minecraft,2017,5211026,7247,595580860.810362
3417,3417,18,Destiny,2017,5121678,7123,575353086.1657741
3418,3418,19,Rocket League,2017,4698990,6535,484294285.3801501
3419,3419,20,Darkest Dungeon,2017,4698187,6534,484137430.294518
3420,3420,21,Talk Shows & Podcasts,2017,4594404,6389,462936369.297276
3421,3421,22,Z1: Battle Royale,2017,4148328,5769,377426907.442872
3422,3422,23,Tom Clancy's Rainbow Six Siege,2017,3635168,5055,289804335.53904
3423,3423,24,Creative,2017,3568632,4963,279322083.234936
3424,3424,25,StarCraft II,2017,3526670,4904,272756128.04328
3425,3425,26,Path of Exile,2017,3064942,4262,206013147.601884
3426,3426,27,World of Tanks,2017,2972345,4133,193742033.428335
3427,3427,28,FINAL FANTASY XIV Online,2017,2906605,4042,185285552.65311003
3428,3428,29,SMITE,2017,2797609,3890,171631046.08671
3429,3429,30,Gwent: The Witcher Card Game,2017,2639326,3670,152763053.96982
3430,3430,31,Casino_old,2017,2252473,3132,111260390.271156
3431,3431,32,Poker,2017,2222708,3091,108352927.439988
3432,3432,33,Magic: The Gathering,2017,2073101,2883,94259327.136093
3433,3433,34,NBA 2K17,2017,2068865,2877,93870957.145455
3434,3434,35,Arma 3,2017,1953087,2716,83658598.86913201
3435,3435,36,Call of Duty: Black Ops III,2017,1684048,2342,62201461.400736
3436,3436,37,Clash Royale,2017,1587250,2207,55246771.08825
3437,3437,38,Street Fighter V,2017,1584366,2203,55046440.717758
3438,3438,39,ARK: Survival Evolved,2017,1430071,1988,44836655.685108
3439,3439,40,Dead by Daylight,2017,1402021,1949,43094871.449259
3440,3440,41,Call of Duty: Infinite Warfare,2017,1390965,1934,42425982.03501
3441,3441,42,Rust,2017,1386499,1928,42158565.205512
3442,3442,43,Injustice 2,2017,1240285,1725,33741922.417875
3443,3443,44,Diablo III,2017,1187560,1651,30921593.46276
3444,3444,45,DayZ,2017,1182858,1645,30687234.03711
3445,3445,46,The Witcher 3: Wild Hunt,2017,1182523,1644,30659893.463052005
3446,3446,47,The Elder Scrolls Online,2017,1156032,1607,29298471.539904
3447,3447,48,Super Smash Bros. for Wii U,2017,1129780,1571,27991701.55698
3448,3448,49,Shadowverse,2017,1113373,1548,27181340.642484
3449,3449,50,Super Smash Bros. Melee,2017,1109824,1543,27007181.931072
3450,3450,51,Dungeons & Dragons,2017,1100845,1531,26580343.963845
3451,3451,52,Oxygen Not Included,2017,1097606,1526,26415585.288876
3452,3452,53,Super Mario 64,2017,987429,1373,21381375.808107
3453,3453,54,Miscreated,2017,986527,1372,21346285.758924
3454,3454,55,Paladins,2017,980947,1364,21101782.646868
3455,3455,56,Squad,2017,972147,1352,20728499.415624004
3456,3456,57,Music,2017,949734,1320,19771296.48648
3457,3457,58,Paragon,2017,928612,1291,18906875.548932
3458,3458,59,Pok<U+00E9>mon Sun/Moon,2017,921498,1281,18616702.491198
3459,3459,60,Dark Souls III,2017,899746,1251,17751557.601665996
3460,3460,61,Super Mario Maker,2017,890710,1238,17390665.61358
3461,3461,62,7 Days to Die,2017,878596,1221,16918588.107036
3462,3462,63,Summoners War: Sky Arena,2017,868999,1208,16555619.740632
3463,3463,64,XCOM 2,2017,839053,1166,15429333.870258
3464,3464,65,Gears of War 4,2017,824193,1146,14896106.582237998
3465,3465,66,Warcraft III,2017,806506,1121,14258454.267246
3466,3466,67,Tibia,2017,767004,1066,12894783.809544
3467,3467,68,The Elder Scrolls: Legends,2017,735797,1023,11871152.340200998
3468,3468,69,The Legend of Zelda: Breath of the Wild,2017,685139,952,10286671.464888
3469,3469,70,Mario Kart 8,2017,681707,948,10192138.639956
3470,3470,71,Call of Duty: Modern Warfare Remastered,2017,677881,942,10070791.298442
3471,3471,72,Games + Demos,2017,673859,937,9957902.180793002
3472,3472,73,Retro,2017,649763,903,9253413.282519
3473,3473,74,Battlefield 1,2017,640195,890,8985898.657049999
3474,3474,75,The Binding of Isaac: Afterbirth,2017,582331,809,7429809.240609
3475,3475,76,Cities: Skylines,2017,574729,799,7242176.796141
3476,3476,77,Halo 5: Guardians,2017,552549,768,6692544.214272001
3477,3477,78,SOS,2017,549740,764,6623841.44856
3478,3478,79,osu!,2017,544696,757,6502933.266312
3479,3479,80,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,542964,755,6465129.359219999
3480,3480,81,Diablo II: Lord of Destruction,2017,540892,752,6414866.614464001
3481,3481,82,The Elder Scrolls V: Skyrim,2017,539531,750,6381707.55075
3482,3482,83,World of Warships,2017,509244,708,5686151.283792
3483,3483,84,Worlds Adrift,2017,506267,704,5620973.147328
3484,3484,85,The Legend of Zelda: Ocarina of Time,2017,471269,655,4868211.126345
3485,3485,86,ARMS,2017,468819,652,4820721.380748
3486,3486,87,Blade & Soul,2017,468553,651,4810596.6353130005
3487,3487,88,TrackMania 2: Stadium,2017,458548,637,4606631.443596
3488,3488,89,Bloodborne,2017,456681,635,4573470.692385
3489,3489,90,Dark Souls,2017,455273,633,4545009.935739
3490,3490,91,RimWorld,2017,439216,610,4225394.07696
3491,3491,92,Tom Clancy's The Division,2017,434339,604,4137376.062876
3492,3492,93,The Legend of Zelda: A Link to the Past,2017,430379,598,4058929.310982
3493,3493,94,Borderlands 2,2017,425707,592,3974584.457424
3494,3494,95,The Walking Dead: A New Frontier,2017,421041,585,3884539.002435
3495,3495,96,Subnautica,2017,413324,574,3741637.829496
3496,3496,97,Warframe,2017,412947,574,3738225.016638
3497,3497,98,Madden NFL 17,2017,412678,573,3729281.534874
3498,3498,99,Fallout 4,2017,403627,561,3571102.3949370007
3499,3499,100,Football Manager 2017,2017,397798,553,3469340.758674
3500,3500,101,Witch It,2017,387713,539,3295781.108697
3501,3501,102,Bethesda at E3,2017,381499,530,3188808.9863700005
3502,3502,103,Crossout,2017,374396,520,3070391.64432
3503,3503,104,Persona 5,2017,371081,516,3019796.320716
3504,3504,105,NieR: Automata,2017,358014,497,2806180.680618
3505,3505,106,Factorio,2017,350109,486,2683482.5529540004
3506,3506,107,Forts,2017,329893,458,2382856.066374
3507,3507,108,PAYDAY 2,2017,329141,457,2372233.398927
3508,3508,109,Guild Wars 2,2017,323771,450,2297786.59845
3509,3509,110,The Sims 4,2017,321298,446,2259967.078068
3510,3510,111,Passpartout: The Starving Artist,2017,318085,442,2217301.19247
3511,3511,112,For Honor,2017,316191,439,2189138.586579
3512,3512,113,Euro Truck Simulator 2,2017,315998,439,2187802.357062
3513,3513,114,Golf It!,2017,312601,434,2139633.1810139995
3514,3514,115,Dead Cells,2017,303606,422,2020607.835372
3515,3515,116,Quake Champions,2017,302110,420,2001122.2602
3516,3516,117,Age of Empires II,2017,299260,416,1963365.85536
3517,3517,118,Mystery Science Theater 3000,2017,286391,398,1797635.639478
3518,3518,119,Metin2,2017,279977,389,1717636.216863
3519,3519,120,Portal 2,2017,276652,384,1675422.217728
3520,3520,121,Killing Floor 2,2017,271987,378,1621433.637306
3521,3521,122,EVE Online,2017,271640,377,1615080.9838800002
3522,3522,123,Crash Bandicoot N. Sane Trilogy,2017,270117,375,1597505.7026250002
3523,3523,124,MapleStory,2017,267993,372,1572264.548316
3524,3524,125,EverQuest,2017,266263,370,1553716.49601
3525,3525,126,LawBreakers,2017,261079,363,1494644.117967
3526,3526,127,M.U.G.E.N,2017,260536,362,1487426.598672
3527,3527,128,Hearts of Iron IV,2017,251019,349,1381628.406501
3528,3528,129,Garry's Mod,2017,243689,338,1299008.0960220003
3529,3529,130,Social Eating,2017,237588,330,1236510.11484
3530,3530,131,The Long Dark,2017,235187,327,1212886.8758790002
3531,3531,132,Twitch Plays,2017,233108,324,1191136.190832
3532,3532,133,Life is Strange,2017,231617,322,1176211.8096540002
3533,3533,134,MLB The Show 17,2017,229519,319,1154698.383531
3534,3534,135,Stardew Valley,2017,227305,316,1132805.38098
3535,3535,136,Vainglory,2017,226250,314,1120411.2675
3536,3536,137,Heroes of Newerth,2017,222863,309,1086064.6632569998
3537,3537,138,Get Even,2017,222109,308,1078887.360012
3538,3538,139,The Last of Us,2017,221653,308,1076672.354604
3539,3539,140,Clash of Clans,2017,216761,301,1028979.857031
3540,3540,141,Star Trek: Bridge Crew,2017,213028,296,994460.718048
3541,3541,142,Microsoft Flight Simulator X,2017,208086,289,948418.3244339998
3542,3542,143,Spongebob Squarepants: Battle For Bikini Bottom,2017,206120,286,929705.49672
3543,3543,144,Ys VIII: Lacrimosa of Dana,2017,202881,282,902297.4227819998
3544,3544,145,Tabletop Simulator,2017,199064,276,866484.982944
3545,3545,146,Outlast 2,2017,198408,275,860500.4562
3546,3546,147,Dark Souls II: Scholar of the First Sin,2017,197658,274,854130.423132
3547,3547,148,Starbound,2017,195518,271,835632.396438
3548,3548,149,Farming Simulator 17,2017,192954,268,815544.779112
3549,3549,150,Wolfenstein: The New Order,2017,191057,265,798487.385955
3550,3550,151,Heroes of Might and Magic III: The Shadow of Death,2017,189239,263,784920.414747
3551,3551,152,Barbie and The Magic of Pegasus,2017,188378,262,778378.272756
3552,3552,153,Domina,2017,187996,261,773834.9630760001
3553,3553,154,StarCraft: Brood War,2017,184606,256,745323.8338560001
3554,3554,155,RiME,2017,181931,253,725916.151653
3555,3555,156,MXM,2017,181218,252,720213.247656
3556,3556,157,Yu-Gi-Oh! Duel Links,2017,180777,251,715609.550817
3557,3557,158,Dofus,2017,180612,251,714956.3948519999
3558,3558,159,Prey,2017,180526,251,714615.9620460001
3559,3559,160,War Thunder,2017,178370,248,697642.17096
3560,3560,161,Europa Universalis IV,2017,178300,247,694556.4171000001
3561,3561,162,Jackbox Party Packs,2017,178144,247,693948.728928
3562,3562,163,Team Fortress 2,2017,178126,247,693878.611062
3563,3563,164,Titanfall 2,2017,174436,242,665749.2977519999
3564,3564,165,Metro: Last Light,2017,174195,242,664829.50149
3565,3565,166,Prime World,2017,173887,241,660911.622357
3566,3566,167,Sid Meier's Civilization V,2017,169331,235,627572.012235
3567,3567,168,Kerbal Space Program,2017,168118,233,617773.6318740001
3568,3568,169,Elite: Dangerous,2017,166657,231,607148.2833570001
3569,3569,170,TERA,2017,166529,231,606681.966429
3570,3570,171,Uncharted 4: A Thief's End,2017,166236,231,605614.537836
3571,3571,172,Kingdom Hearts HD 1.5 + 2.5 ReMIX,2017,163783,227,586345.924311
3572,3572,173,Call of Duty: Black Ops II,2017,163034,226,581093.2823640001
3573,3573,174,Alien: Isolation,2017,162443,225,576424.9244250001
3574,3574,175,Perception,2017,161885,225,574444.8753750001
3575,3575,176,Final Fantasy V,2017,161702,224,571245.302208
3576,3576,177,Die Young,2017,160927,223,565969.476891
3577,3577,178,Rising Storm 2: Vietnam,2017,160609,223,564851.0921969999
3578,3578,179,Roblox,2017,158473,220,549841.0902600001
3579,3579,180,Terraria,2017,158095,219,546036.257655
3580,3580,181,Golf With Your Friends,2017,157943,219,545511.2726070001
3581,3581,182,Rock Band 4,2017,157097,218,540111.739566
3582,3582,183,Brawl Stars,2017,156686,217,536227.594602
3583,3583,184,Metro 2033,2017,149471,207,487962.578187
3584,3584,185,Dark Souls II,2017,145684,202,464111.6375280001
3585,3585,186,The Legend of Zelda: Majora's Mask,2017,145621,202,463910.9357820001
3586,3586,187,Conarium,2017,144839,201,459135.429669
3587,3587,188,Marvel Future Fight,2017,144674,201,458612.384454
3588,3588,189,Mister Rogers' Neighborhood,2017,143432,199,450151.148328
3589,3589,190,Ori and the Blind Forest,2017,143191,199,449394.786939
3590,3590,191,Guilty Gear Xrd Rev 2,2017,141940,197,440991.54078
3591,3591,192,Everspace,2017,141290,196,436743.77964
3592,3592,193,Mount & Blade: Warband,2017,141227,196,436549.039332
3593,3593,194,Don't Starve Together,2017,140793,195,432987.048585
3594,3594,195,iRacing,2017,139492,194,426786.0964080001
3595,3595,196,Resident Evil 7 biohazard,2017,138652,192,419842.692864
3596,3596,197,Left 4 Dead 2,2017,136687,190,409581.22863
3597,3597,198,Worms W.M.D,2017,136007,189,405398.649033
3598,3598,199,Super Mario Sunshine,2017,134395,186,394235.09937
3599,3599,200,Super Mario Bros. 3,2017,133319,185,388976.180565
3600,3600,1,League of Legends,2017,84734733,114044,152402867517.1643
3601,3601,2,Counter-Strike: Global Offensive,2017,68139030,91707,98550235227.81592
3602,3602,3,PLAYERUNKNOWN'S BATTLEGROUNDS,2017,60967100,82055,78896878163.57552
3603,3603,4,Hearthstone,2017,27058958,36418,15541265931.774324
3604,3604,5,Dota 2,2017,24378147,32810,12614387085.416971
3605,3605,6,Overwatch,2017,19496787,26240,8068375640.86848
3606,3606,7,Grand Theft Auto V,2017,15528826,20900,5118516900.2814
3607,3607,8,IRL,2017,14872286,20016,4694769263.280095
3608,3608,9,World of Warcraft,2017,11158771,15018,2642942391.208938
3609,3609,10,Heroes of the Storm,2017,6056462,8151,778554683.4085019
3610,3610,11,Minecraft,2017,5440282,7322,628217989.303884
3611,3611,12,RuneScape,2017,5074893,6830,546646819.1454899
3612,3612,13,Z1: Battle Royale,2017,5000841,6730,530783412.75603
3613,3613,14,Tom Clancy's Rainbow Six Siege,2017,4465118,6009,423150030.251802
3614,3614,15,StarCraft II,2017,4220890,5680,378104287.1592
3615,3615,16,Talk Shows & Podcasts,2017,4067565,5474,351154733.12451005
3616,3616,17,Destiny,2017,3872941,5212,318349754.887332
3617,3617,18,Fortnite,2017,3789768,5100,304818998.7528
3618,3618,19,Creative,2017,3617954,4869,277819066.08804595
3619,3619,20,Black Desert Online,2017,3613486,4863,277134043.114278
3620,3620,21,FIFA 17,2017,3528101,4748,264186700.775508
3621,3621,22,Street Fighter V,2017,3238233,4358,222563812.378194
3622,3622,23,World of Tanks,2017,3069563,4131,199982032.51956305
3623,3623,24,Diablo III,2017,3009974,4051,192302185.113654
3624,3624,25,Darkest Dungeon,2017,2844861,3828,171748207.237068
3625,3625,26,Destiny 2,2017,2817604,3792,168502952.737728
3626,3626,27,SMITE,2017,2608455,3510,144394182.75555
3627,3627,28,Crash Bandicoot N. Sane Trilogy,2017,2605229,3506,144051255.355854
3628,3628,29,Dead by Daylight,2017,2465317,3318,129005546.80242604
3629,3629,30,Tekken 7,2017,2421950,3259,124482632.87354998
3630,3630,31,Casino_old,2017,2322136,3125,114445021.425
3631,3631,32,Magic: The Gathering,2017,2252486,3031,107673112.775886
3632,3632,33,Path of Exile,2017,2238340,3012,106326190.74168
3633,3633,34,Poker,2017,2216730,2983,104285825.65989004
3634,3634,35,Rocket League,2017,2106069,2834,94130783.439966
3635,3635,36,FINAL FANTASY XIV Online,2017,2101756,2828,93739133.081328
3636,3636,37,Anime,2017,2055156,2766,89651219.353416
3637,3637,38,Friday the 13th: The Game,2017,1856527,2498,73139659.717866
3638,3638,39,The Elder Scrolls: Legends,2017,1847399,2486,72430429.45769401
3639,3639,40,Albion Online,2017,1795633,2416,68418530.151888
3640,3640,41,Super Smash Bros. Melee,2017,1764653,2375,66097063.349625
3641,3641,42,Arma 3,2017,1751786,2357,65117821.88314201
3642,3642,43,Call of Duty: Black Ops III,2017,1705063,2294,61686918.426462
3643,3643,44,Gwent: The Witcher Card Game,2017,1620490,2181,55739266.92999001
3644,3644,45,7 Days to Die,2017,1574763,2119,52626609.431487
